source,source_issue_url,external_issue_id,comicvine_volume_id,series_year,series_title,series_gcd_id,issue_title,issue_number,publisher,cover_date,in_store_date,description,original_cover_url,storage_path
comicvine,https://comicvine.gamespot.com/api/issue/4000-172899/,172899,20559,1991,The Transformers,11216,"The Human Factor!, Part 4",305,Marvel UK/Panini UK,1991-01-19,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969502-305.jpg,comicvine/the-transformers/vol-20559/172899-the-human-factor-part-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172947/,172947,20559,1991,The Transformers,11216,"Eye of the Storm, Part 1",306,Marvel UK/Panini UK,1991-01-26,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970709-306.jpg,comicvine/the-transformers/vol-20559/172947-eye-of-the-storm-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172948/,172948,20559,1991,The Transformers,11216,"Eye of the Storm, Part 2",307,Marvel UK/Panini UK,1991-02-02,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/970710-307.jpg,comicvine/the-transformers/vol-20559/172948-eye-of-the-storm-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172949/,172949,20559,1991,The Transformers,11216,"Eye of the Storm, Part 3",308,Marvel UK/Panini UK,1991-02-09,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970712-308.jpg,comicvine/the-transformers/vol-20559/172949-eye-of-the-storm-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172950/,172950,20559,1991,The Transformers,11216,"The Pri¢e of Life!, Part 1",309,Marvel UK/Panini UK,1991-03-02,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970713-309.jpg,comicvine/the-transformers/vol-20559/172950-the-pri-e-of-life-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171940/,171940,20559,1985,The Transformers,11216,Wrath of Guardian,31,Marvel UK/Panini UK,1985-10-19,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/961992-31.jpg,comicvine/the-transformers/vol-20559/171940-wrath-of-guardian.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172951/,172951,20559,1991,The Transformers,11216,"The Pri¢e of Life!, Part 2",310,Marvel UK/Panini UK,1991-03-16,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970714-310.jpg,comicvine/the-transformers/vol-20559/172951-the-pri-e-of-life-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172952/,172952,20559,1991,The Transformers,11216,"Surrender!, Part 1",311,Marvel UK/Panini UK,1991-03-30,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970715-311.jpg,comicvine/the-transformers/vol-20559/172952-surrender-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172953/,172953,20559,1991,The Transformers,11216,"Surrender!, Part 2",312,Marvel UK/Panini UK,1991-04-13,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970716-312.jpg,comicvine/the-transformers/vol-20559/172953-surrender-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172954/,172954,20559,1991,The Transformers,11216,"...All This and Civil War 2, Part 1",313,Marvel UK/Panini UK,1991-04-27,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970717-313.jpg,comicvine/the-transformers/vol-20559/172954-all-this-and-civil-war-2-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172955/,172955,20559,1991,The Transformers,11216,"...All This and Civil War 2, Part 2",314,Marvel UK/Panini UK,1991-05-11,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970719-314.jpg,comicvine/the-transformers/vol-20559/172955-all-this-and-civil-war-2-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172956/,172956,20559,1991,The Transformers,11216,"Out of Time!, Part 1",315,Marvel UK/Panini UK,1991-05-25,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970720-315.jpg,comicvine/the-transformers/vol-20559/172956-out-of-time-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172957/,172957,20559,1991,The Transformers,11216,"Out of Time!, Part 2",316,Marvel UK/Panini UK,1991-06-08,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970723-316.jpg,comicvine/the-transformers/vol-20559/172957-out-of-time-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172958/,172958,20559,1991,The Transformers,11216,"The Void!, Part 1",317,Marvel UK/Panini UK,1991-06-22,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970725-317.jpg,comicvine/the-transformers/vol-20559/172958-the-void-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172959/,172959,20559,1991,The Transformers,11216,"The Void!, Part 2",318,Marvel UK/Panini UK,1991-07-06,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970726-318.jpg,comicvine/the-transformers/vol-20559/172959-the-void-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172960/,172960,20559,1991,The Transformers,11216,"On the Edge of Extinction!, Part 1",319,Marvel UK/Panini UK,1991-07-20,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970727-319.jpg,comicvine/the-transformers/vol-20559/172960-on-the-edge-of-extinction-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171941/,171941,20559,1985,The Transformers,11216,The Wrath of Grimlock!,32,Marvel UK/Panini UK,1985-10-26,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/961993-32.jpg,comicvine/the-transformers/vol-20559/171941-the-wrath-of-grimlock.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172961/,172961,20559,1991,The Transformers,11216,"On the Edge of Extinction!, Part 2",320,Marvel UK/Panini UK,1991-08-03,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970728-320.jpg,comicvine/the-transformers/vol-20559/172961-on-the-edge-of-extinction-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172962/,172962,20559,1991,The Transformers,11216,"On the Edge of Extinction!, Part 3",321,Marvel UK/Panini UK,1991-08-17,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970729-321.jpg,comicvine/the-transformers/vol-20559/172962-on-the-edge-of-extinction-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172963/,172963,20559,1991,The Transformers,11216,"On the Edge of Extinction!, Part 4",322,Marvel UK/Panini UK,1991-08-31,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970738-322.jpg,comicvine/the-transformers/vol-20559/172963-on-the-edge-of-extinction-part-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172964/,172964,20559,1991,The Transformers,11216,"Still Life!, Part 1",323,Marvel UK/Panini UK,1991-09-14,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970742-323.jpg,comicvine/the-transformers/vol-20559/172964-still-life-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172965/,172965,20559,1991,The Transformers,11216,"Still Life!, Part 2",324,Marvel UK/Panini UK,1991-09-28,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970743-324.jpg,comicvine/the-transformers/vol-20559/172965-still-life-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172966/,172966,20559,1991,The Transformers,11216,"Exodus!, Part 1",325,Marvel UK/Panini UK,1991-10-12,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970745-325.jpg,comicvine/the-transformers/vol-20559/172966-exodus-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172967/,172967,20559,1991,The Transformers,11216,"Exodus!, Part 2",326,Marvel UK/Panini UK,1991-10-26,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970747-326.jpg,comicvine/the-transformers/vol-20559/172967-exodus-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172968/,172968,20559,1991,The Transformers,11216,"A Savage Circle, Part 1",327,Marvel UK/Panini UK,1991-11-09,,<br/>,https://comicvine.gamespot.com/a/uploads/original/5/51078/970749-327.jpg,comicvine/the-transformers/vol-20559/172968-a-savage-circle-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172969/,172969,20559,1991,The Transformers,11216,"A Savage Circle, Part 2",328,Marvel UK/Panini UK,1991-11-23,,<br/>,https://comicvine.gamespot.com/a/uploads/original/5/51078/970750-328.jpg,comicvine/the-transformers/vol-20559/172969-a-savage-circle-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172970/,172970,20559,1991,The Transformers,11216,"The Last Autobot?, Part 1",329,Marvel UK/Panini UK,1991-12-07,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970751-329.jpg,comicvine/the-transformers/vol-20559/172970-the-last-autobot-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171942/,171942,20559,1985,The Transformers,11216,Dis-Integrated Circuits!; part 1,33,Marvel UK/Panini UK,1985-11-02,,"<p>Reprints Issue <a data-ref-id=""4000-57428"" href=""/the-transformers-dis-integrated-circuits/4000-57428/"">#9</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/961994-33.jpg,comicvine/the-transformers/vol-20559/171942-dis-integrated-circuits-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172971/,172971,20559,1991,The Transformers,11216,"The Last Autobot?, Part 2",330,Marvel UK/Panini UK,1991-12-21,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970752-330.jpg,comicvine/the-transformers/vol-20559/172971-the-last-autobot-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172972/,172972,20559,1992,The Transformers,11216,"End of the Road!, Part 1",331,Marvel UK/Panini UK,1992-01-04,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970754-331.jpg,comicvine/the-transformers/vol-20559/172972-end-of-the-road-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172973/,172973,20559,1992,The Transformers,11216,"End of the Road!, Part 2",332,Marvel UK/Panini UK,1992-01-18,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/970755-332.jpg,comicvine/the-transformers/vol-20559/172973-end-of-the-road-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171943/,171943,20559,1985,The Transformers,11216,Dis-Integrated Circuits!; part 2,34,Marvel UK/Panini UK,1985-11-09,,"<p>Reprints Issue <a data-ref-id=""4000-57428"" href=""/the-transformers-dis-integrated-circuits/4000-57428/"">#9</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/961995-34.jpg,comicvine/the-transformers/vol-20559/171943-dis-integrated-circuits-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171944/,171944,20559,1985,The Transformers,11216,The Next Best Thing to Being There!; part 1,35,Marvel UK/Panini UK,1985-11-16,,"<p>Reprints Issue <a data-ref-id=""4000-57429"" href=""/the-transformers-the-next-best-thing-to-being-there/4000-57429/"" slug=""the-transformers-the-next-best-thing-to-being-there"">#10</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"" slug=""the-transformers"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/961997-35.jpg,comicvine/the-transformers/vol-20559/171944-the-next-best-thing-to-being-there-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171947/,171947,20559,1985,The Transformers,11216,The Next Best Thing to Being There!; part 2,36,Marvel UK/Panini UK,1985-11-23,,"<p>Reprints Issue <a data-ref-id=""4000-57429"" href=""/the-transformers-the-next-best-thing-to-being-there/4000-57429/"" slug=""the-transformers-the-next-best-thing-to-being-there"">#10</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"" slug=""the-transformers"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/961999-36.jpg,comicvine/the-transformers/vol-20559/171947-the-next-best-thing-to-being-there-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171948/,171948,20559,1985,The Transformers,11216,Brainstorm!; part 1,37,Marvel UK/Panini UK,1985-11-30,,"<p>Reprints Issue <a data-ref-id=""4000-57430"" href=""/the-transformers-brainstorm/4000-57430/"" slug=""the-transformers-brainstorm"">#11</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"" slug=""the-transformers"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/962000-37.jpg,comicvine/the-transformers/vol-20559/171948-brainstorm-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171949/,171949,20559,1985,The Transformers,11216,Brainstorm!; part 2,38,Marvel UK/Panini UK,1985-12-07,,"<p>Reprints Issue <a data-ref-id=""4000-57430"" href=""/the-transformers-brainstorm/4000-57430/"" slug=""the-transformers-brainstorm"">#11</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"" slug=""the-transformers"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/962002-38.jpg,comicvine/the-transformers/vol-20559/171949-brainstorm-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171955/,171955,20559,1985,The Transformers,11216,Prime Time!; part 1,39,Marvel UK/Panini UK,1985-12-14,,"<p>Reprints Issue <a data-ref-id=""4000-57431"" href=""/the-transformers-prime-time/4000-57431/"" slug=""the-transformers-prime-time"">#12</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"" slug=""the-transformers"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/962020-39.jpg,comicvine/the-transformers/vol-20559/171955-prime-time-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171910/,171910,20559,1984,The Transformers,11216,Power Play!; part 2,4,Marvel UK/Panini UK,1984-11-01,,"<p>Reprints Issue <a data-ref-id=""4000-57421"" href=""/the-transformers-power-play/4000-57421/"" slug=""the-transformers-power-play"">#2</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"" slug=""the-transformers"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/961946-4.jpg,comicvine/the-transformers/vol-20559/171910-power-play-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171956/,171956,20559,1985,The Transformers,11216,Prime Time!; part 2,40,Marvel UK/Panini UK,1985-12-21,,"<p>Reprints Issue <a data-ref-id=""4000-57431"" href=""/the-transformers-prime-time/4000-57431/"" slug=""the-transformers-prime-time"">#12</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"" slug=""the-transformers"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/962021-40.jpg,comicvine/the-transformers/vol-20559/171956-prime-time-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171958/,171958,20559,1985,The Transformers,11216,Christmas Breaker!,41,Marvel UK/Panini UK,1985-12-28,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/962023-41.jpg,comicvine/the-transformers/vol-20559/171958-christmas-breaker.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171959/,171959,20559,1986,The Transformers,11216,"Crisis of Command!, Part 1",42,Marvel UK/Panini UK,1986-01-04,,<p><em><strong> </strong></em><em>Optimus Prime struggles to maintain discipline when a group of Autobots want to use the Matrix to build an army of super warriors. Then Bumblebee is captured by the Decepticons.</em></p>,https://comicvine.gamespot.com/a/uploads/original/5/51078/962024-42.jpg,comicvine/the-transformers/vol-20559/171959-crisis-of-command-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171960/,171960,20559,1986,The Transformers,11216,"Crisis of Command!, Part 2",43,Marvel UK/Panini UK,1986-01-11,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/962025-43.jpg,comicvine/the-transformers/vol-20559/171960-crisis-of-command-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171961/,171961,20559,1986,The Transformers,11216,"Crisis of Command!, Part 3",44,Marvel UK/Panini UK,1986-01-18,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/962027-44.jpg,comicvine/the-transformers/vol-20559/171961-crisis-of-command-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171962/,171962,20559,1986,The Transformers,11216,"Icarus Theory, Part 1",45,Marvel UK/Panini UK,1986-01-25,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962029-45.jpg,comicvine/the-transformers/vol-20559/171962-icarus-theory-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171963/,171963,20559,1986,The Transformers,11216,"Icarus Theory, Part 2",46,Marvel UK/Panini UK,1986-02-01,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/962030-46.jpg,comicvine/the-transformers/vol-20559/171963-icarus-theory-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171964/,171964,20559,1986,The Transformers,11216,"Dinobot Hunt!, Part 1",47,Marvel UK/Panini UK,1986-02-08,,<p> <em>The Autobots attempt to round up those crazy Dinobots but the Decepticons interfere....</em></p>,https://comicvine.gamespot.com/a/uploads/original/5/51078/962032-47.jpg,comicvine/the-transformers/vol-20559/171964-dinobot-hunt-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171966/,171966,20559,1986,The Transformers,11216,"Dinobot Hunt!, Part 2",48,Marvel UK/Panini UK,1986-02-15,,<br />,https://comicvine.gamespot.com/a/uploads/original/5/51078/962036-48.jpg,comicvine/the-transformers/vol-20559/171966-dinobot-hunt-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171967/,171967,20559,1986,The Transformers,11216,"Dinobot Hunt!, Part 3",49,Marvel UK/Panini UK,1986-02-22,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/962040-49.jpg,comicvine/the-transformers/vol-20559/171967-dinobot-hunt-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171911/,171911,20559,1984,The Transformers,11216,Prisoner of War!; part 1,5,Marvel UK/Panini UK,1984-11-17,,"<p>Reprints Issue <a data-ref-id=""4000-57422"" href=""/the-transformers-prisoner-of-war/4000-57422/"" slug=""the-transformers-prisoner-of-war"">#3</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"" slug=""the-transformers"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/961947-5.jpg,comicvine/the-transformers/vol-20559/171911-prisoner-of-war-part-1.jpg
